,lead_time,no_of_special_requests,avg_price_per_room,arrival_month,arrival_date,market_segment_type,no_of_week_nights,no_of_weekend_nights,room_type_reserved,type_of_meal_plan,booking_status
28405,142,0,120.95471398494385,7,19,4,3,0,2,0,0
28406,16,0,83.5777555341536,2,4,4,6,2,0,2,0
28407,80,0,104.68750967075371,6,20,4,1,0,0,2,0
28408,37,0,88.88936289945683,6,20,4,2,0,0,0,0
28409,201,1,124.89655387973531,8,13,4,5,2,1,0,0
28410,104,1,73.94131842850702,4,16,4,2,1,0,0,0
28411,219,0,88.40788607886138,6,2,4,3,0,0,0,0
28412,175,0,90.85541427914121,7,12,4,4,0,0,0,0
28413,39,0,129.5016972891769,8,25,4,0,1,0,0,0
28414,153,1,160.47740491422354,8,25,4,2,2,3,0,0
28415,147,1,76.52695718302775,6,3,4,1,1,0,0,0
28416,86,0,100.0,9,9,2,1,0,0,0,0
28417,46,0,142.73804837319736,4,8,4,2,1,0,0,0
28418,85,0,75.15642123787799,9,6,3,3,1,0,0,0
28419,81,0,132.8547265449749,9,7,4,2,2,2,0,0
28420,38,0,80.50379792017583,6,19,4,1,1,0,0,0
28421,192,0,94.5,8,8,4,2,0,0,0,0
28422,133,0,94.5,7,17,4,0,0,0,3,0
28423,25,0,98.6811725504395,4,11,4,2,0,0,3,0
28424,177,2,155.60551377082038,9,3,4,1,0,3,0,0
28425,75,0,134.19467381004063,10,20,4,1,0,0,0,0
28426,6,0,184.85614816684372,3,25,4,2,0,0,0,0
28427,225,0,68.14691112497698,10,25,4,1,0,0,2,0
28428,196,2,128.78124185273694,8,14,4,3,2,3,0,0
28429,228,0,70.58162682643089,12,27,4,4,2,0,1,0
28430,77,1,95.74742076235627,3,22,4,3,0,0,0,0
28431,11,0,55.41692023280856,2,6,3,2,1,0,3,0
28432,223,2,128.7,10,25,4,1,2,3,0,0
28433,171,0,80.85157696859498,8,20,3,5,2,0,0,0
28434,98,0,137.9170707675621,5,1,4,1,1,0,0,0
28435,33,1,109.0,10,28,4,1,1,0,3,0
28436,45,0,86.4,11,20,4,0,1,0,0,0
28437,199,1,153.0504955735563,9,19,4,3,0,0,0,0
28438,158,1,119.85432044375086,5,26,4,3,0,0,0,0
28439,104,1,82.3154225965322,4,2,4,3,1,0,0,0
28440,138,0,95.4560352808159,7,26,4,2,0,0,0,0
28441,103,0,150.3,8,24,4,4,0,3,0,0
28442,259,0,72.01847522873766,10,12,3,4,2,0,0,0
28443,9,1,129.0,6,16,4,2,0,0,3,0
28444,77,0,90.97408615076064,4,8,4,1,0,0,0,0
28445,171,1,174.63577903631452,7,6,4,1,0,5,0,0
28446,168,0,105.3,8,20,4,1,1,0,0,0
28447,212,0,92.63576131637262,9,1,4,2,2,0,2,0
28448,74,0,135.01892232649763,9,19,4,1,0,0,0,0
28449,69,0,139.14214746651982,5,28,4,1,0,3,0,0
28450,113,0,51.20199005489219,7,7,3,11,4,0,0,0
28451,19,1,150.37968256687194,7,24,4,0,0,0,0,0
28452,100,0,150.3,8,24,4,4,0,3,0,0
28453,79,0,80.83910866706806,4,6,4,2,1,0,0,0
28454,103,0,108.0,10,5,4,4,2,0,3,0
28455,81,0,161.13585218982476,6,18,4,2,0,1,0,0
28456,79,1,88.23200507994429,10,25,4,2,0,0,2,0
28457,266,0,76.94460047258205,12,23,4,6,1,0,0,0
28458,45,0,195.39642141331967,5,7,4,2,0,5,0,0
28459,152,0,101.11729884660512,7,22,4,2,1,0,0,0
28460,18,0,156.51565709772788,5,1,4,2,0,3,0,0
28461,160,0,114.46350872591054,8,2,4,2,0,0,0,0
28462,246,0,109.12893730541981,6,6,3,1,1,0,0,0
28463,192,1,139.75305345352385,8,13,4,2,0,3,0,0
28464,179,0,112.5,7,23,4,1,1,0,0,0
28465,158,1,130.4747203564416,8,16,4,3,2,0,0,0
28466,194,0,87.18435567666982,7,15,4,1,0,0,0,0
28467,167,0,137.57973220172957,8,12,4,3,1,1,0,0
28468,143,0,118.05061782956058,6,27,4,0,2,0,0,0
28469,187,1,105.82169790625072,8,27,4,1,2,0,0,0
28470,44,0,77.0761539063457,3,3,4,3,0,0,0,0
28471,235,0,119.90865082478244,9,28,4,3,0,0,0,0
28472,306,0,73.95,12,7,4,7,3,0,0,0
28473,58,0,132.4774511964857,9,10,4,2,1,2,0,0
28474,204,0,90.95,7,21,4,3,1,0,0,0
28475,3,0,80.66445156700782,2,5,4,2,2,0,3,0
28476,171,0,91.43211005186254,8,15,4,4,0,0,3,0
28477,100,0,87.96460935276852,10,16,3,2,0,0,0,0
28478,154,0,146.90692888146364,7,9,4,1,0,3,0,0
28479,174,0,67.86911013601907,8,12,3,1,1,0,1,0
28480,72,1,151.04486663700519,9,18,4,3,0,3,0,0
28481,100,2,219.31030923292371,5,14,4,0,1,3,1,0
28482,25,0,159.3973906117919,9,18,4,3,0,0,0,0
28483,1,0,205.92927568977586,9,10,4,1,0,4,0,0
28484,159,0,115.08486260468118,8,2,4,2,0,0,0,0
28485,54,0,98.91866161169672,9,2,4,0,0,0,1,0
28486,8,0,96.81205900152075,9,14,4,1,1,0,1,0
28487,124,0,72.76952704568089,7,20,4,1,0,0,0,0
28488,67,0,134.89491923877875,5,7,4,3,1,0,0,0
28489,214,0,136.02058776701622,10,21,2,1,0,0,0,0
28490,112,0,132.54172485521394,7,17,4,2,0,2,0,0
28491,24,0,145.95707150158654,4,30,4,3,0,3,0,0
28492,270,0,62.8,4,20,3,4,0,0,0,0
28493,126,0,93.9850833259082,8,2,4,2,1,0,3,0
28494,97,0,94.5,7,11,4,1,0,0,2,0
28495,94,1,84.66325305828774,10,20,3,0,1,0,0,0
28496,37,0,88.05575820386012,11,8,4,3,0,0,2,0
28497,160,0,90.0,4,27,3,4,2,0,0,0
28498,35,0,82.348082755845,2,9,4,4,1,0,0,0
28499,109,1,151.22198535749598,7,13,4,4,1,1,0,0
28500,194,0,104.7565636011044,8,12,4,1,1,0,0,0
28501,248,1,86.62141828828688,8,27,4,1,1,1,0,0
28502,118,0,80.9967792185483,2,10,4,3,0,0,0,0
28503,175,1,130.84533227552578,8,13,4,5,2,1,0,0
28504,63,0,74.23182211291781,3,9,4,3,1,0,0,0
28505,4,0,136.01946604179278,8,6,4,1,0,0,3,0
28506,179,0,83.33825363331142,9,26,4,2,2,0,0,0
28507,125,0,74.05181833153112,7,11,4,2,1,0,2,0
28508,203,0,60.54714078464635,10,1,4,2,0,0,0,0
28509,17,0,127.83791756608599,3,6,4,2,0,2,0,0
28510,130,0,129.64788794494655,8,8,4,2,0,0,0,0
28511,60,0,120.14801811962114,6,11,4,3,0,2,0,0
28512,14,0,104.53322902684498,11,15,4,4,0,0,0,0
28513,301,0,114.76007594351631,7,30,3,1,1,0,1,0
28514,82,0,140.50201739889306,7,12,4,1,0,2,0,0
28515,164,0,99.41197497213581,7,26,4,4,1,0,0,0
28516,21,0,231.00617716250304,8,21,4,2,1,5,0,0
28517,10,1,93.0,2,9,4,2,0,0,0,0
28518,192,0,94.07651383097068,9,28,4,3,0,0,0,0
28519,98,0,80.04472997235956,10,26,4,1,0,0,3,0
28520,63,0,87.87050151954405,3,4,4,1,2,2,0,0
28521,194,1,105.61112431061935,5,30,4,1,1,0,0,0
28522,165,0,128.26782412326392,8,28,4,0,1,3,0,0
28523,245,1,96.6257981810749,7,19,3,2,0,0,0,0
28524,61,0,140.16010010726802,6,17,3,3,0,3,0,0
28525,22,0,130.8852565852847,10,3,4,2,0,0,3,0
28526,0,0,209.96398453089353,7,13,4,1,0,0,0,0
28527,123,0,104.52824746498555,5,9,4,1,0,0,1,0
28528,108,1,87.55386588666285,3,30,4,2,0,0,0,0
28529,222,0,107.69704384696966,8,12,4,2,1,0,1,0
28530,279,0,109.87445208614702,8,18,4,1,1,0,0,0
28531,7,0,105.87950314419663,2,11,4,2,0,2,0,0
28532,10,0,138.34172658888784,5,29,4,2,0,0,2,0
28533,132,0,94.87074807114539,8,19,4,1,0,0,2,0
28534,24,0,140.61808104229897,5,2,4,3,1,2,0,0
28535,102,0,95.27388451652583,4,5,4,2,0,0,0,0
28536,79,0,90.1039737556137,11,25,4,2,0,0,1,0
28537,155,0,126.77218290867106,9,16,4,3,1,0,0,0
28538,159,0,114.95315711766615,8,7,4,1,0,0,0,0
28539,302,0,74.30781906118217,10,6,3,3,0,0,0,0
28540,60,0,49.2505876264726,8,20,3,1,1,0,0,0
28541,195,0,98.63980281401507,8,5,4,1,1,0,3,0
28542,0,0,96.73076641579893,4,17,1,1,1,0,0,0
28543,8,0,166.72541520720114,6,21,4,1,0,3,0,0
28544,13,0,127.73851488211218,3,16,4,1,1,0,0,0
28545,276,0,116.33,9,22,3,3,0,0,0,0
28546,26,0,163.79214190001193,9,3,4,3,0,3,0,0
28547,2,0,136.99292463220698,3,23,4,1,0,0,0,0
28548,183,1,77.33051908061228,8,7,4,2,0,0,0,0
28549,124,0,94.5,6,6,4,1,0,0,2,0
28550,196,0,97.77152337546502,8,22,4,5,1,0,0,0
28551,97,0,72.25,12,3,4,1,0,0,0,0
28552,39,0,150.09001864523665,4,2,4,2,1,1,0,0
28553,186,0,121.5,8,4,4,2,0,0,0,0
28554,37,0,132.58587638911914,8,1,4,0,0,1,0,0
28555,68,0,163.11280469058286,8,27,4,1,1,3,0,0
28556,17,0,195.67387365121033,3,14,4,2,1,5,0,0
28557,81,1,135.15,5,10,4,3,1,0,0,0
28558,93,0,90.51700865299554,10,30,4,1,0,0,0,0
28559,32,0,123.59550857868888,5,18,4,1,1,1,1,0
28560,26,0,101.99191954573466,11,22,4,3,0,0,0,0
28561,11,0,139.4940312398249,5,7,4,1,0,0,1,0
28562,273,2,185.4319637999176,8,15,4,1,0,0,0,0
28563,191,0,130.3145104591035,8,4,4,3,1,0,0,0
28564,39,0,137.86812094087244,7,5,4,1,0,1,0,0
28565,116,0,103.11852885844246,4,18,4,1,0,0,0,0
28566,59,0,128.22991293436306,10,18,4,2,0,0,0,0
28567,36,0,125.82178904416395,9,1,4,1,0,1,0,0
28568,295,0,84.90782790059819,9,21,3,3,0,0,0,0
28569,47,0,138.2171572184117,4,11,4,2,1,3,0,0
28570,35,1,92.23184016639071,10,1,4,3,0,0,0,0
28571,87,0,100.0,9,10,2,1,0,0,0,0
28572,15,1,130.8350920955718,7,28,4,2,0,0,0,0
28573,100,0,221.27143949047328,8,19,4,3,1,4,1,0
28574,79,0,72.66310890886759,2,27,4,4,1,0,2,0
28575,65,0,213.09421939903882,6,11,4,5,2,5,0,0
28576,59,0,97.42809823254458,5,26,4,2,1,0,3,0
28577,76,0,115.89190259162196,6,16,3,2,0,0,3,0
28578,165,0,96.3,8,27,4,2,1,0,0,0
28579,18,0,142.50447773881774,8,6,4,5,1,0,0,0
28580,44,0,191.41104683340205,6,13,4,2,1,5,0,0
28581,115,0,59.28917211993689,3,24,4,2,1,0,0,0
28582,73,0,115.87229301653176,6,16,3,2,0,0,3,0
28583,308,2,78.3,11,23,4,3,0,0,1,0
28584,115,0,91.10427028316724,6,1,3,2,1,0,2,0
28585,50,0,125.87638177026086,3,21,4,2,0,0,0,0
28586,153,1,115.08888694367975,8,9,4,3,0,0,0,0
28587,40,0,208.5886640368891,9,6,4,3,2,2,0,0
28588,102,0,149.29758704250202,8,8,4,3,0,3,0,0
28589,179,0,85.43172156675517,8,26,4,2,1,0,2,0
28590,208,0,84.54454370692999,10,4,4,0,1,0,0,0
28591,140,0,148.78701268812415,8,9,4,2,0,3,0,0
28592,53,0,58.09965472621534,3,11,4,2,2,0,0,0
28593,53,0,79.83162777839141,2,27,4,1,0,0,2,0
28594,43,0,123.90843613523735,6,19,4,2,0,0,0,0
28595,187,0,75.91943542368628,9,9,3,2,1,0,0,0
28596,67,0,185.24960510083451,4,26,4,2,0,5,0,0
28597,117,0,108.84505061963164,5,19,4,2,0,0,0,0
28598,15,0,131.08505574623584,3,3,4,6,1,3,0,0
28599,102,0,109.80479227702484,11,9,4,2,0,0,0,0
28600,236,0,78.77223125304496,11,28,4,4,1,0,0,0
28601,204,1,126.9,9,8,4,3,0,0,0,0
28602,443,0,63.12794791734876,4,29,3,1,0,0,0,0
28603,29,0,88.22757188324047,10,26,4,1,1,0,3,0
28604,39,0,199.54366690713627,6,21,4,2,0,5,0,0
28605,39,0,185.8241019856282,11,29,4,2,2,3,0,0
28606,187,1,123.95512916422071,8,1,4,5,2,0,0,0
28607,187,0,104.25682922151002,7,7,4,1,0,1,0,0
28608,194,0,105.3,7,29,4,1,2,0,0,0
28609,53,0,148.84906516054795,7,9,4,1,1,3,0,0
28610,128,0,114.3,6,6,4,2,0,1,0,0
28611,107,0,94.63651439783793,6,25,4,1,1,0,2,0
28612,183,0,86.41690311504159,9,19,4,3,0,0,3,0
28613,27,0,141.24396623669512,4,10,4,3,0,0,0,0
28614,121,0,107.95,6,3,4,2,1,0,0,0
28615,127,0,84.9438950698848,8,27,4,2,0,1,1,0
28616,374,0,92.6845136587366,11,27,4,2,0,0,0,0
28617,8,0,88.7838045566181,4,19,4,1,0,0,3,0
28618,79,0,121.10785759389545,7,25,4,1,2,0,2,0
28619,60,0,94.86232612359574,4,26,4,3,0,0,3,0
28620,90,0,61.09671883246284,9,15,4,4,0,0,0,0
28621,77,0,168.3,8,10,4,1,1,3,0,0
28622,64,1,89.45664684200202,10,10,4,2,0,0,0,0
28623,64,0,140.52946019238922,5,26,4,2,0,3,0,0
28624,15,1,201.83384163608392,6,17,4,3,0,5,0,0
28625,31,0,126.22099674794339,3,23,4,1,0,0,0,0
28626,68,0,80.01768498999039,9,24,3,2,0,0,2,0
28627,38,0,175.7812712762725,3,21,4,2,0,5,0,0
28628,272,0,94.5431023574207,8,14,4,3,1,0,0,0
28629,276,0,90.22486014778922,10,28,4,2,1,0,0,0
28630,105,1,117.90742346212306,10,6,4,2,0,0,0,0
28631,180,1,105.4054998221592,8,20,3,1,0,0,0,0
28632,15,0,89.0,6,20,4,1,0,0,3,0
28633,113,0,77.47374316076808,6,10,4,2,2,0,0,0
28634,94,1,89.10029682873127,10,20,3,0,1,0,0,0
28635,117,0,87.30856301254687,4,2,4,1,1,0,0,0
28636,177,0,128.79960575810853,7,25,3,1,0,0,0,0
28637,211,2,177.3,8,3,4,1,0,5,0,0
28638,155,0,112.0,7,14,3,2,0,0,0,0
28639,72,0,133.13817521381986,4,23,4,3,2,2,0,0
28640,125,0,159.3,6,4,4,2,0,3,0,0
28641,225,0,102.45939696118114,8,6,3,2,0,0,0,0
28642,37,0,125.58176972789795,10,3,4,2,2,3,0,0
28643,173,0,93.34654113545609,8,5,4,2,2,0,1,0
28644,201,0,90.0247564456054,5,29,3,1,1,0,0,0
28645,148,0,123.18113182265377,6,2,3,3,0,0,0,0
28646,179,0,113.26165899789035,8,30,4,2,1,0,0,0
28647,154,1,120.77273632091267,8,19,4,0,1,0,0,0
28648,236,2,106.3399171491514,9,19,4,2,1,0,0,0
28649,187,1,99.45,7,9,4,5,2,2,0,0
28650,328,0,25.712062537568997,9,18,3,2,0,0,0,0
28651,129,0,91.09017128419082,7,23,4,3,1,0,3,0
28652,89,0,138.84624876538714,6,18,4,2,1,2,0,0
28653,183,1,114.40974279306192,6,5,3,4,1,2,0,0
28654,51,0,139.4071810891047,8,3,4,1,1,3,0,0
28655,27,0,137.33768431527758,5,20,4,2,2,3,0,0
28656,1,1,98.0,8,8,4,0,1,0,1,0
28657,22,0,126.79967960387968,6,20,4,2,0,0,0,0
28658,43,0,149.94717405083836,7,28,4,2,0,3,0,0
28659,132,1,89.70558231184997,10,2,4,3,0,0,0,0
28660,1,0,94.74732445770881,4,25,0,1,0,0,0,0
28661,93,0,118.67733312736937,6,22,4,2,0,0,0,0
28662,189,0,109.4252621542887,5,6,4,1,2,0,0,0
28663,215,0,168.06543508640607,7,23,4,2,1,5,0,0
28664,86,0,133.78468524533247,8,14,4,0,1,0,0,0
28665,12,0,151.0,7,1,4,1,0,0,0,0
28666,167,0,85.00351502402452,5,22,3,2,1,0,0,0
28667,54,0,72.07914116293993,10,15,4,2,2,0,0,0
28668,37,0,107.05526920753557,3,30,4,4,1,0,3,0
28669,47,1,138.1635521984437,3,20,4,3,1,0,0,0
28670,9,1,111.49195743129859,5,26,4,1,1,0,3,0
28671,138,0,94.5,7,19,3,0,2,0,1,0
28672,76,2,89.54300774351567,11,13,4,4,1,0,0,0
28673,206,0,103.18816764189785,9,5,4,4,1,0,0,0
28674,75,0,83.9486100008002,4,11,4,2,0,0,3,0
28675,225,1,100.56010280981936,9,3,4,4,0,0,0,0
28676,176,0,53.09590134016345,6,23,4,4,0,0,2,0
28677,131,0,103.44467747208706,11,25,4,0,1,2,0,0
28678,199,0,151.1371840508766,9,20,4,4,0,0,0,0
28679,44,0,210.10844014694118,7,17,4,3,1,5,0,0
28680,165,0,99.45,7,7,4,3,2,0,0,0
28681,121,0,140.06086235446682,6,12,4,1,0,1,0,0
28682,105,1,73.830223930831,4,18,4,3,1,0,3,0
28683,34,0,231.9508014014535,7,4,4,1,0,5,0,0
28684,67,0,200.98058294823656,5,13,4,1,1,5,0,0
28685,194,0,139.80944024213287,8,18,4,1,1,1,0,0
28686,196,1,98.18946551674217,8,7,3,1,1,0,1,0
28687,141,0,103.37699068409789,7,22,3,2,1,0,0,0
28688,98,0,89.6051415019822,11,16,4,2,0,0,0,0
28689,114,0,91.47668987522462,10,23,4,2,1,0,3,0
28690,30,0,152.5336407611448,9,4,4,2,1,1,0,0
28691,68,0,93.27145385021237,10,5,4,1,0,0,0,0
28692,174,0,65.45619366181963,7,15,4,2,1,0,3,0
28693,17,0,103.80378211979726,10,24,4,1,0,0,0,0
28694,135,1,80.7313730988514,9,13,4,3,0,0,0,0
28695,70,0,119.90034368837226,5,13,3,2,2,0,0,0
28696,17,0,166.0,7,9,4,1,0,3,0,0
28697,115,0,60.962002162695256,2,27,4,1,2,0,0,0
28698,131,0,119.54949437770658,8,7,4,2,0,1,0,0
28699,15,1,94.97283059327812,8,29,4,7,2,0,0,0
28700,64,0,123.67295725624743,7,27,4,2,0,2,0,0
28701,28,0,182.01594812783063,6,24,4,3,1,3,0,0
28702,161,0,54.954464985827954,8,17,3,3,0,0,0,0
28703,113,0,89.67000695048043,10,21,4,2,0,0,1,0
28704,110,0,133.9642746980739,5,3,4,2,0,1,0,0
28705,11,0,182.58646514935816,6,16,4,2,0,3,0,0
28706,73,0,85.99977013836323,10,19,3,0,1,0,0,0
28707,37,0,75.43026296422572,2,11,4,1,1,0,0,0
28708,136,0,100.27895886941296,7,23,4,3,0,0,0,0
28709,209,0,87.56715953209392,9,7,3,2,1,0,0,0
28710,77,0,91.81009884316465,3,22,4,4,0,0,0,0
28711,47,1,76.58960719085283,11,12,4,3,1,0,3,0
28712,231,0,159.03168840810494,8,24,4,3,0,4,0,0
28713,76,0,106.42951087701317,3,26,4,2,0,0,0,0
28714,76,0,133.41025477121337,10,20,4,1,1,1,0,0
28715,157,2,145.57970720032424,7,7,4,2,0,2,0,0
28716,128,0,131.30942373159328,8,8,4,3,0,1,0,0
28717,102,0,95.25260977446004,4,4,3,2,0,0,0,0
28718,133,0,108.81414202954518,6,27,4,2,1,3,0,0
28719,59,0,100.73395547192467,5,27,4,2,0,0,3,0
28720,16,0,221.9359249298421,3,26,4,2,2,4,0,0
28721,61,0,125.46252733361267,4,15,4,1,1,2,0,0
28722,187,0,124.03012272948702,8,1,4,5,2,0,0,0
28723,21,0,118.0,9,5,4,1,0,0,3,0
28724,153,1,119.44074733977256,9,17,4,2,1,0,0,0
28725,3,0,67.7949448554483,7,15,2,1,1,0,0,0
28726,147,0,78.73154069537146,7,17,4,4,0,0,0,0
28727,5,0,131.10177648116783,9,3,2,4,0,0,0,0
28728,224,0,104.02308461164351,8,10,3,1,1,0,0,0
28729,41,1,143.78924229001905,8,28,4,3,1,3,0,0
28730,168,0,105.3,8,21,4,1,1,0,0,0
28731,54,0,247.14898728488558,5,12,4,2,2,2,0,0
28732,50,0,159.3,6,23,4,2,0,3,0,0
28733,38,0,121.77479332658996,3,22,4,3,0,3,0,0
28734,98,0,150.3,8,23,4,3,0,3,0,0
28735,173,0,139.6708673428353,8,12,4,3,0,1,0,0
28736,137,0,94.50604302966096,7,1,4,2,1,0,0,0
28737,70,0,94.85620132160574,4,23,4,1,1,0,1,0
28738,265,0,109.0,6,24,4,2,0,0,1,0
28739,265,1,111.69527636729386,6,24,3,2,0,0,1,0
28740,139,0,68.0,11,16,3,4,2,0,0,0
28741,31,0,156.86636438915136,8,18,4,1,1,5,0,0
28742,136,0,91.34248006341552,6,28,4,3,0,0,0,0
28743,17,0,89.0,4,3,4,0,1,0,3,0
28744,288,1,68.94866425984235,12,25,4,4,2,0,1,0
28745,8,1,201.3400565725628,4,19,4,3,0,5,0,0
28746,181,0,122.79022931427583,8,29,4,2,2,1,0,0
28747,40,0,213.20501526871243,4,17,4,3,1,5,0,0
28748,31,0,70.80352923478766,2,19,4,0,1,0,3,0
28749,0,0,144.9995288603685,8,10,4,2,0,0,0,0
28750,14,0,101.17653350272599,9,13,4,2,1,0,2,0
28751,170,0,112.533411264103,8,29,4,5,2,0,0,0
28752,43,0,89.09771877391324,5,22,3,1,0,0,2,0
28753,126,0,103.70036577865959,5,6,4,1,0,0,2,0
28754,80,0,97.9624154086967,6,1,4,1,0,3,0,0
28755,304,0,81.87992720160442,11,4,4,2,0,0,0,0
28756,21,0,171.2197032925785,7,21,4,3,1,0,0,0
28757,28,0,166.52483751457902,5,28,4,1,0,3,0,0
28758,38,1,81.78398128020564,3,7,4,3,0,0,0,0
28759,232,0,168.1831998030335,9,12,4,2,0,3,0,0
28760,184,0,137.29767458821152,8,21,4,2,1,2,0,0
28761,157,2,161.1,9,5,4,2,1,0,1,0
28762,30,0,116.19535123088298,5,21,4,1,0,0,2,0
28763,213,0,90.9072198686473,8,16,4,3,0,0,0,0
28764,231,1,109.3990638022141,8,20,4,3,0,0,2,0
28765,45,0,145.24438682519758,9,5,4,2,0,0,1,0
28766,258,0,109.5689757783658,9,15,3,0,0,0,0,0
28767,103,0,115.1608946651155,4,19,3,2,0,0,0,0
28768,74,0,134.8432386560359,9,10,4,5,0,0,0,0
28769,9,0,112.12476857953573,5,25,4,1,1,0,2,0
28770,288,0,67.2396521008588,12,22,4,4,2,0,0,0
28771,192,1,108.30214840003143,9,3,4,1,0,0,0,0
28772,64,0,168.69860455406663,8,6,4,0,1,2,0,0
28773,121,0,76.5,7,10,4,1,1,0,0,0
28774,173,1,126.06313274960259,9,5,4,1,0,0,0,0
28775,8,0,109.06210178415736,4,9,4,2,0,2,0,0
28776,204,0,81.38155598433337,7,12,4,3,0,0,1,0
28777,52,1,123.46945673185142,5,18,4,3,1,2,0,0
28778,60,0,118.07500451054219,5,11,4,3,0,1,1,0
28779,66,0,89.30059130796215,6,19,4,2,0,0,1,0
28780,17,0,116.32275639009755,8,11,4,1,2,0,0,0
28781,104,0,139.40132697386096,7,30,4,2,1,2,0,0
28782,15,0,198.3512856197223,4,17,4,3,1,5,0,0
28783,92,1,75.49441038337578,7,30,4,1,0,0,0,0
28784,147,1,85.02612573081886,9,27,4,1,0,0,0,0
28785,154,0,144.69792143771784,10,19,4,3,0,3,0,0
28786,23,0,72.8,2,11,4,2,0,0,0,0
28787,234,0,103.13799252252159,9,12,4,4,0,0,0,0
28788,37,0,77.15384312141192,2,11,4,2,0,0,0,0
28789,139,0,90.0,9,18,3,0,0,0,0,0
28790,109,0,133.73662575456657,7,24,4,3,0,3,0,0
28791,10,0,144.696137969721,6,9,4,1,1,0,0,0
28792,161,1,114.18349138009074,5,22,4,1,1,3,0,0
28793,123,0,118.3975386390407,6,15,4,1,2,3,0,0
28794,15,1,144.41427503587138,7,7,4,2,1,0,0,0
28795,40,0,173.57209093135444,4,26,4,2,1,3,0,0
28796,117,0,107.76557813627926,5,19,4,2,0,0,0,0
28797,11,0,127.17365772562906,3,16,4,1,0,0,0,0
28798,179,0,85.3007355504406,9,26,4,2,1,0,1,0
28799,36,0,209.1089572586189,6,11,4,1,2,5,0,0
28800,11,0,95.0,4,11,4,0,1,0,0,0
28801,216,0,170.0243553986792,8,18,3,1,2,2,0,0
28802,273,0,94.99949337420189,5,13,3,1,1,0,0,0
28803,57,0,116.1,5,16,4,2,0,0,3,0
28804,20,0,105.3971451523469,9,25,4,2,0,0,0,0
28805,110,0,134.9369834810059,5,4,4,1,0,0,0,0
28806,118,0,156.54559856241653,7,5,4,5,3,3,0,0
28807,72,1,76.5,7,7,4,4,1,0,0,0
28808,155,0,126.60282709361891,9,16,4,3,1,0,0,0
28809,150,0,97.72965242084176,7,6,4,5,2,0,3,0
28810,0,0,140.9771346466556,3,19,4,1,0,0,0,0
28811,251,1,99.42372640685291,9,10,4,2,1,0,0,0
28812,63,0,177.3,5,16,4,2,0,5,0,0
28813,30,0,74.92697233664474,9,15,3,2,1,0,0,0
28814,38,0,74.90267294262789,3,4,4,2,0,0,1,0
28815,27,0,69.66665611955196,2,8,4,4,3,0,0,0
28816,161,1,145.94245497512324,8,13,4,2,1,2,0,0
28817,198,0,93.38836885260969,8,9,3,2,0,0,0,0
28818,203,0,90.0,5,29,3,1,2,0,0,0
28819,177,0,105.90271287569773,7,30,4,1,0,0,0,0
28820,184,1,164.25,8,17,4,1,0,0,1,0
28821,17,0,102.09980130702641,5,30,4,2,1,2,0,0
28822,153,0,98.18447399157296,8,21,3,4,1,0,0,0
28823,1,0,89.0,6,6,4,1,0,0,1,0
28824,96,0,120.56149922905261,6,14,3,2,0,0,0,0
28825,309,0,101.0,5,13,3,2,1,0,1,0
28826,192,1,130.9143286685586,8,7,4,2,1,0,0,0
28827,86,0,117.02763027974164,7,3,4,3,0,0,0,0
28828,24,0,123.03304747687059,5,29,4,2,1,0,0,0
28829,115,0,131.8345304130942,9,14,4,4,2,2,0,0
28830,16,0,156.84100822320985,5,10,4,1,0,3,0,0
28831,67,0,113.70352406800836,4,13,4,2,0,1,1,0
28832,39,1,164.82616284573268,8,24,4,3,1,0,0,0
28833,247,0,113.59512147732973,6,6,3,1,1,0,1,0
28834,35,0,125.1,3,23,4,3,0,0,2,0
28835,21,0,197.50000406470525,5,12,4,1,0,3,0,0
28836,13,0,127.0,4,23,4,1,0,0,0,0
28837,87,0,76.5,5,6,4,2,0,0,1,0
28838,276,0,83.63816496273607,10,21,4,3,1,0,2,0
28839,133,1,74.7788226551355,12,22,4,3,1,0,2,0
28840,29,0,92.26825238416751,8,30,4,2,0,0,3,0
28841,328,1,71.12630502071393,11,27,4,2,0,0,3,0
28842,170,0,92.71057812347877,8,4,4,3,2,0,3,0
28843,208,0,71.65362504098674,10,28,4,1,1,0,0,0
28844,101,0,141.5267429160073,9,19,4,2,0,3,0,0
28845,68,0,76.86175325902423,5,12,4,0,1,0,0,0
28846,131,0,198.9,5,27,4,3,0,5,0,0
28847,272,0,94.49059305730536,8,14,3,3,1,0,0,0
28848,36,0,159.3,3,25,4,1,0,3,0,0
28849,57,0,124.3582839848225,9,6,4,2,0,3,0,0
28850,114,0,98.84899990510259,5,1,4,1,1,0,0,0
28851,160,0,114.37740453168213,6,22,4,1,1,1,0,0
28852,212,0,109.66,8,13,4,5,2,3,0,0
28853,104,0,150.3,8,25,4,2,0,3,0,0
28854,49,0,192.87364725006464,8,19,4,2,0,3,0,0
28855,250,0,74.08148024575638,10,29,4,1,2,0,1,0
28856,84,0,161.98327307334162,8,19,4,1,1,3,0,0
28857,15,0,139.0,8,15,4,2,0,0,3,0
28858,194,0,73.46700093583571,6,10,3,1,1,0,0,0
28859,144,1,107.34892029413543,9,27,4,4,1,3,0,0
28860,301,1,159.89067603440904,11,26,4,4,1,2,0,0
28861,140,0,123.58127513710404,5,20,4,1,1,3,0,0
